"","player_name","player_url.x","Season","Age.x","Squad.x","Country.x","Comp","MP","Starts_Time","Min_Time","Mins_Per_90_Time","Gls","Ast.x","G+A","G_minus_PK","PK","PKatt","CrdY.x","CrdR.x","xG_Expected.x","npxG_Expected.x","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","xG_Per_Minutes","xAG_Per_Minutes","xG+xAG_Per_Minutes","npxG_Per_Minutes","npxG+xAG_Per_Minutes","player_url.y","Age.y","Squad.y","Country.y","Mins_Per_90.x","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected.y","npxG_Expected.y","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","player_url.x.x","Age.x.x","Squad.x.x","Country.x.x","Mins_Per_90.y","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast.y","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","player_url.y.y","Age.y.y","Squad.y.y","Country.y.y","Mins_Per_90.x.x","SCA_SCA","SCA90_SCA","PassLive_SCA_Types","PassDead_SCA_Types","TO_SCA_Types","Sh_SCA_Types","Fld_SCA_Types","Def_SCA_Types","GCA_GCA","GCA90_GCA","PassLive_GCA_Types","PassDead_GCA_Types","TO_GCA_Types","Sh_GCA_Types","Fld_GCA_Types","Def_GCA_Types","player_url.x.x.x","Age.x.x.x","Squad.x.x.x","Country.x.x.x","Mins_Per_90.y.y","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take_Ons","Succ_Take_Ons","Succ_percent_Take_Ons","Tkld_Take_Ons","Tkld_percent_Take_Ons","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","player_url.y.y.y","Age.y.y.y","Squad.y.y.y","Country.y.y.y","Mins_Per_90","CrdY.y","CrdR.y","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial_Duels","Lost_Aerial_Duels","Won_percent_Aerial_Duels"
"11","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2007-2008",22,"Manchester Utd","","1. Champions Lg",11,11,1015,11.3,8,2,10,7,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,0.71,0.18,0.89,0.62,0.8,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","",11.3,8,NA,21,NA,NA,1.86,NA,0.33,NA,NA,1,1,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","",11.3,2,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2007-2008",22,"Manchester Utd","ENG","1. Premier League",34,31,2747,30.5,31,6,37,27,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,1.02,0.2,1.21,0.88,1.08,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","ENG",30.5,31,NA,89,NA,NA,2.92,NA,0.3,NA,NA,4,5,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","ENG",30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","ENG",30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","ENG",30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",22,"Manchester Utd","ENG",30.5,5,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2008-2009",23,"Manchester Utd","","1. Champions Lg",12,11,1010,11.2,4,2,6,4,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0.36,0.18,0.53,0.36,0.53,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","",11.2,4,NA,33,NA,NA,2.94,NA,0.12,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","",11.2,2,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2008-2009",23,"Manchester Utd","ENG","1. Premier League",33,31,2742,30.5,18,6,24,14,4,4,7,1,NA,NA,NA,NA,NA,NA,NA,0.59,0.2,0.79,0.46,0.66,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","ENG",30.5,18,NA,66,NA,NA,2.17,NA,0.21,NA,NA,4,4,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","ENG",30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","ENG",30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","ENG",30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",23,"Manchester Utd","ENG",30.5,7,1,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2009-2010",24,"Real Madrid","","1. Champions Lg",6,5,450,5,7,1,8,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.4,0.2,1.6,1.4,1.6,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","",5,7,NA,17,NA,NA,3.4,NA,0.41,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","",5,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2009-2010",24,"Real Madrid","ESP","1. La Liga",29,28,2461,27.3,26,7,33,22,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,0.95,0.26,1.21,0.8,1.06,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","ESP",27.3,26,NA,92,NA,NA,3.36,NA,0.24,NA,NA,4,5,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","ESP",27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","ESP",27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","ESP",27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",24,"Real Madrid","ESP",27.3,4,2,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2010-2011",25,"Real Madrid","","1. Champions Lg",12,12,1022,11.4,6,4,10,5,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,0.53,0.35,0.88,0.44,0.79,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","",11.4,6,NA,26,NA,NA,2.29,NA,0.19,NA,NA,1,1,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","",11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","",11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","",11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","",11.4,2,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2010-2011",25,"Real Madrid","ESP","1. La Liga",34,32,2914,32.4,40,9,49,32,8,8,2,0,NA,NA,NA,NA,NA,NA,NA,1.24,0.28,1.51,0.99,1.27,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","ESP",32.4,40,NA,101,NA,NA,3.12,NA,0.32,NA,NA,8,8,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","ESP",32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","ESP",32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","ESP",32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",25,"Real Madrid","ESP",32.4,2,0,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2011-2012",26,"Real Madrid","","1. Champions Lg",10,10,930,10.3,10,3,13,8,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,0.97,0.29,1.26,0.77,1.06,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","",10.3,10,NA,28,NA,NA,2.71,NA,0.29,NA,NA,2,2,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","",10.3,1,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2011-2012",26,"Real Madrid","ESP","1. La Liga",38,37,3350,37.2,46,12,58,34,12,13,4,0,NA,NA,NA,NA,NA,NA,NA,1.24,0.32,1.56,0.91,1.24,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","ESP",37.2,46,NA,113,NA,NA,3.04,NA,0.3,NA,NA,12,13,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","ESP",37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","ESP",37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","ESP",37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",26,"Real Madrid","ESP",37.2,4,0,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2012-2013",27,"Real Madrid","","1. Champions Lg",12,12,1080,12,12,1,13,12,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.08,1.08,1,1.08,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","",12,12,NA,47,NA,NA,3.92,NA,0.26,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","",12,1,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2012-2013",27,"Real Madrid","ESP","1. La Liga",34,30,2716,30.2,34,10,44,28,6,7,9,0,NA,NA,NA,NA,NA,NA,NA,1.13,0.33,1.46,0.93,1.26,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","ESP",30.2,34,NA,112,NA,NA,3.71,NA,0.25,NA,NA,6,7,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","ESP",30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","ESP",30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","ESP",30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",27,"Real Madrid","ESP",30.2,9,0,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2013-2014",28,"Real Madrid","","1. Champions Lg",11,11,993,11,17,5,22,15,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,1.54,0.45,1.99,1.36,1.81,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","",11,17,NA,48,NA,NA,4.35,NA,0.31,NA,NA,2,3,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","",11,1,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2013-2014",28,"Real Madrid","ESP","1. La Liga",30,30,2534,28.2,31,9,40,25,6,6,4,1,NA,NA,NA,NA,NA,NA,NA,1.1,0.32,1.42,0.89,1.21,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","ESP",28.2,31,NA,103,NA,NA,3.66,NA,0.24,NA,NA,6,6,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","ESP",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","ESP",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","ESP",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",28,"Real Madrid","ESP",28.2,4,1,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2014-2015",29,"Real Madrid","","1. Champions Lg",12,12,1065,11.8,10,4,14,7,3,4,1,0,NA,NA,NA,NA,NA,NA,NA,0.85,0.34,1.18,0.59,0.93,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",11.8,10,NA,30,NA,NA,2.54,NA,0.23,NA,NA,3,4,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",11.8,1,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2014-2015",29,"Real Madrid","ESP","Copa del Rey",2,1,118,1.3,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.76,0,0.76,0.76,0.76,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",1.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"27","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2014-2015",29,"Real Madrid","ESP","1. La Liga",35,35,3100,34.4,48,16,64,38,10,12,5,1,NA,NA,NA,NA,NA,NA,NA,1.39,0.46,1.86,1.1,1.57,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",34.4,48,NA,106,NA,NA,3.08,NA,0.36,NA,NA,10,12,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","ESP",34.4,5,1,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2014-2015",29,"Real Madrid","","Super Cup",1,1,90,1,2,0,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,2,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",29,"Real Madrid","",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
